Total Population,Median Gross Rent,Median Household Income,Poverty_Rate,Vacancy_Rate,Renter_Household_Rate,Cost_Burdened_Rate,Unemployment_Rate,"Total Year-Round Beds (ES, TH, SH)",Average Temperature,Overall Homeless,Overall Homeless Individuals,Overall Homeless People in Families,Unsheltered Homeless,Sheltered Total Homeless,Overall_Homeless_Per_Capita,Overall_Homeless_Individuals_Per_Capita,Overall_Homeless_People_in_Families_Per_Capita,Unsheltered_Homeless_Per_Capita,Sheltered_Homeless_Per_Capita
174584,25133,1318237,23.21518581,19.46048739,44.2216878,51.86137341,17.09556997,182,44.5,380,280,100,252,128,0.002176603,0.001603812,0.00057279,0.001443431,0.000733171
175880,25707,1400852,22.94405276,20.90370734,43.5685015,50.68381717,16.04426197,182,42.2,1154,1034,120,1026,128,0.006561292,0.005879008,0.000682283,0.005833523,0.000727769
175250,25784,1391974,23.41626248,22.06410784,41.78919601,51.19661873,15.25608839,192,48.9,1493,1311,182,1333,160,0.008519258,0.007480742,0.001038516,0.007606277,0.000912981
176564,26782,1480417,23.26182008,22.21855684,41.63709011,50.81220179,14.17264337,248,46.1,1413,1120,293,1225,188,0.008002764,0.006343309,0.001659455,0.006937994,0.00106477
180112,35675,1947888,21.29230701,19.53689792,41.99947278,51.10622941,13.71876816,303,45.3,1527,1364,163,1334,193,0.008478058,0.007573066,0.000904992,0.007406503,0.001071555
171552,36398,2050355,20.42354505,19.76727404,42.38301891,51.35550958,14.23927276,250,45.5,140,80,60,0,140,0.000816079,0.000466331,0.000349748,0,0.000816079
175049,39239,2208268,20.45998549,17.38506765,42.36136417,50.65276794,13.31144886,261,46.2,1057,816,241,925,132,0.006038309,0.004661552,0.001376757,0.005284235,0.000754075
175049,39239,2208268,20.45998549,17.38506765,42.36136417,50.65276794,13.31144886,226,42.6,1303,1218,85,1146,157,0.00744363,0.006958052,0.000485578,0.006546738,0.000896892
247513,55179,2814560,12.48702088,11.93415638,38.80628717,55.30012771,8.050207772,,41.5,2408,1348,1060,2221,187,0.009728782,0.005446179,0.004282603,0.008973266,0.000755516
247513,55179,2814560,12.48702088,11.93415638,38.80628717,55.30012771,8.050207772,,41.1,850,579,271,569,281,0.003434163,0.002339271,0.001094892,0.002298869,0.001135294
247513,55179,2814560,12.48702088,11.93415638,38.80628717,55.30012771,8.050207772,,46.9,3829,1547,2282,3587,242,0.015469895,0.006250177,0.009219718,0.014492168,0.000977726
247513,55179,2814560,12.48702088,11.93415638,38.80628717,55.30012771,8.050207772,,45.2,3829,1547,2282,3587,242,0.015469895,0.006250177,0.009219718,0.014492168,0.000977726
253852,58831,2939580,12.78697824,12.76302295,39.80055132,55.67579955,8.093470833,,45.2,2129,1724,405,1901,228,0.008386777,0.006791359,0.001595418,0.007488615,0.000898161
253264,58217,2880028,13.2675785,13.38027541,40.72831668,54.73585811,8.689784617,,46.5,2129,1752,377,1901,228,0.008406248,0.006917683,0.001488565,0.007506002,0.000900246
260763,63623,2933391,13.82328014,13.3095533,41.92714359,54.69094923,8.427437175,,42.1,2357,1919,438,2122,235,0.009038859,0.007359173,0.001679686,0.008137658,0.000901201
255407,62491,2851889,14.58691422,11.99087175,42.69815587,53.98498798,8.075988897,214,50.1,2366,1912,454,2122,244,0.009263646,0.007486091,0.001777555,0.008308308,0.000955338
260346,64720,3026121,14.26563112,13.17618456,42.52625171,53.62630022,6.48974952,399,48.6,1515,1157,358,1123,392,0.005819179,0.004444086,0.001375093,0.004313491,0.001505689
268767,65493,3249611,13.64006742,12.67023179,41.31922225,51.86800095,5.507648047,259,44.5,1368,1200,168,1123,245,0.005089911,0.004464834,0.000625077,0.00417834,0.00091157
261944,67254,3241741,13.33911065,13.04600178,40.03822893,51.27181793,4.926185047,253,42.2,1125,977,148,822,303,0.004294811,0.003729805,0.000565006,0.003138075,0.001156736
269471,70853,3418249,12.86594847,13.22236768,39.67378527,50.92965258,4.588163145,206,48.9,1095,993,102,822,273,0.004063517,0.003684998,0.000378519,0.003050421,0.001013096
272136,75374,3688948,12.04214069,13.3176902,38.95330222,51.38736674,4.017714026,226,46.1,1483,1261,222,1172,311,0.005449481,0.004633713,0.000815769,0.00430667,0.001142811
253253,93773,4613524,10.95426313,13.12235527,37.9118089,51.87928819,4.541624938,290,45.3,1423,1240,183,1172,251,0.005618887,0.004896289,0.000722598,0.004627783,0.000991104
259097,103372,5018244,11.87663308,13.40301287,38.42381364,53.10979756,5.150738054,235,45.5,297,197,100,0,297,0.001146289,0.000760333,0.000385956,0,0.001146289
256811,114678,5620756,12.39744403,13.37894865,38.38388901,53.97613016,5.028907183,305,46.2,1448,1020,428,1156,292,0.005638388,0.003971792,0.001666595,0.004501365,0.001137023
256811,114678,5620756,12.39744403,13.37894865,38.38388901,53.97613016,5.028907183,314,42.6,1532,1107,425,1156,376,0.005965477,0.004310563,0.001654914,0.004501365,0.001464112
1007247,219565,13336639,12.67792309,23.73989232,28.60406917,43.84552796,7.500973612,,19.4,4450,2633,1817,3357,1093,0.004417983,0.002614056,0.001803927,0.003332847,0.001085136
1007247,219565,13336639,12.67792309,23.73989232,28.60406917,43.84552796,7.500973612,,20.9,5188,1829,3359,3955,1233,0.005150673,0.001815841,0.003334832,0.003926544,0.001224129
1007247,219565,13336639,12.67792309,23.73989232,28.60406917,43.84552796,7.500973612,,28.3,5267,1324,3943,4180,1087,0.005229105,0.001314474,0.003914631,0.004149925,0.001079179
1007247,219565,13336639,12.67792309,23.73989232,28.60406917,43.84552796,7.500973612,,26.1,5267,1324,3943,4180,1087,0.005229105,0.001314474,0.003914631,0.004149925,0.001079179
1021420,228829,13729249,13.14963482,24.23391603,29.59965413,44.98130404,7.502082132,,24,9283,1615,7668,8268,1015,0.009088328,0.001581132,0.007507196,0.008094613,0.000993715
1041779,239594,14067679,13.58762271,24.53891538,29.63495181,45.51061529,8.251765902,,29.4,9283,1615,7668,8268,1015,0.008910719,0.001550233,0.007360486,0.007936424,0.000974295
1048809,247709,14194343,14.41730572,24.96279288,30.13888619,46.26790024,8.778224237,,22.9,2267,1275,992,1005,1262,0.002161499,0.001215665,0.000945835,0.00095823,0.00120327
1046475,247782,14199892,14.74550276,24.92743906,30.95101144,46.85365682,8.463193036,1929,26.4,2188,1256,932,1005,1183,0.002090829,0.00120022,0.000890609,0.000960367,0.001130462
1043861,249844,14133138,14.80149177,24.91874244,31.55033523,47.17964178,7.868632911,2180,29.2,3545,1905,1640,1831,1714,0.003396046,0.001824956,0.00157109,0.001754065,0.001641981
1048977,255018,14459252,14.63797586,25.280795,31.76567917,46.61661601,6.978035631,2115,25.6,3520,2006,1514,1831,1689,0.00335565,0.001912339,0.001443311,0.00174551,0.00161014
1043273,254771,14825108,14.03678615,25.18514237,31.86269302,45.98708837,6.344973561,1748,25.3,4019,2568,1451,2508,1511,0.003852299,0.002461484,0.001390815,0.002403973,0.001448327
1042264,257080,15148885,13.67081661,24.9745467,31.42185357,45.94332433,5.87302764,1703,29.7,3989,2546,1443,2508,1481,0.003827245,0.002442759,0.001384486,0.0024063,0.001420945
1040665,263633,15512998,13.33262866,24.66337955,30.90780967,45.62163766,5.309967693,1730,26,2302,1783,519,798,1504,0.002212047,0.001713328,0.00049872,0.000766817,0.00144523
996276,298910,17440028,12.76674335,22.08204383,31.11384684,45.46446308,5.411001435,1089,27.4,1638,1385,253,798,840,0.001644123,0.001390177,0.000253946,0.000800983,0.00084314
997288,320583,18806999,12.33254586,22.7196076,29.94028894,44.57560285,4.984413703,1255,26.7,1295,1049,246,528,767,0.001298522,0.001051853,0.000246669,0.000529436,0.000769086
988598,348311,20036359,12.28638941,20.22113037,29.63312181,45.78444082,4.699876106,1330,26.7,1315,1045,270,528,787,0.001330167,0.001057053,0.000273114,0.00053409,0.000796077
988598,348311,20036359,12.28638941,20.22113037,29.63312181,45.78444082,4.699876106,1333,23.7,2201,1860,341,1342,859,0.002226385,0.001881452,0.000344933,0.001357478,0.000868907
2460741,606111,36363707,12.59364557,7.518133287,36.294366,49.12839237,7.666326195,,19.4,8698,3449,5249,3513,5185,0.003534708,0.00140161,0.002133097,0.001427619,0.002107089
2460741,606111,36363707,12.59364557,7.518133287,36.294366,49.12839237,7.666326195,,20.9,8482,3669,4813,3531,4951,0.003446929,0.001491014,0.001955915,0.001434934,0.002011996
2460741,606111,36363707,12.59364557,7.518133287,36.294366,49.12839237,7.666326195,,28.3,8752,5081,3671,1699,7053,0.003556652,0.002064825,0.001491827,0.000690442,0.00286621
2460741,606111,36363707,12.59364557,7.518133287,36.294366,49.12839237,7.666326195,,26.1,8752,5081,3671,1699,7053,0.003556652,0.002064825,0.001491827,0.000690442,0.00286621
2484777,626580,37380765,12.8500465,7.277075568,37.19736186,49.03972383,7.652427332,,24,4809,2200,2609,532,4277,0.001935385,0.000885391,0.001049994,0.000214104,0.001721281
2499519,636247,37005915,13.03490792,6.694568533,38.53098104,49.33873151,8.09993109,,29.4,6358,2677,3681,964,5394,0.002543689,0.001071006,0.001472683,0.000385674,0.002158015
2508030,644340,37002962,13.32583741,6.337257735,39.22103882,49.47439409,8.44018259,,22.9,6316,2609,3707,928,5388,0.002518311,0.001040259,0.001478052,0.000370012,0.0021483
2573545,672787,38376171,13.02324226,5.84739569,39.43352922,49.21598965,7.707774054,5676,26.4,6621,3495,3126,671,5950,0.002572716,0.001358049,0.001214667,0.00026073,0.002311986
2657709,718556,40319802,12.43251236,5.412244831,39.56734582,48.68718149,6.541894344,4837,29.2,5335,3039,2296,745,4590,0.002007368,0.001143466,0.000863902,0.000280317,0.001727051
2700678,757358,42506787,11.66114583,5.105898094,39.18701657,48.71481714,5.503835442,4790,25.6,5728,3581,2147,797,4931,0.002120949,0.001325963,0.000794986,0.000295111,0.001825838
2724187,799494,44476753,11.07200056,5.184484001,38.85727053,48.69436526,4.65792847,4357,25.3,5506,4031,1475,894,4612,0.002021153,0.001479708,0.000541446,0.000328171,0.001692982
2765750,833285,45906703,10.26195426,5.168772835,39.23685978,48.8697759,4.097156409,4799,29.7,5317,3915,1402,1308,4009,0.001922444,0.001415529,0.000506915,0.000472928,0.001449516
2781687,862739,47341726,9.574621444,5.171014746,39.00398865,48.96381063,3.821666886,5206,26,5755,4353,1402,946,4809,0.002068888,0.001564878,0.000504011,0.000340081,0.001728807
2630850,947519,51262426,9.180531007,5.1528953,38.99645395,49.29067895,4.302598497,5535,27.4,6104,4658,1446,1561,4543,0.002320163,0.00177053,0.000549632,0.000593344,0.001726818
2701486,1034381,55979147,8.881889449,5.335345101,39.32834617,49.72716277,4.434023251,5866,26.7,5530,3982,1548,0,5530,0.002047022,0.001474004,0.000573018,0,0.002047022
2633390,1103243,59768163,9.040514318,5.325563571,39.88117414,50.29605332,4.425983444,6125,26.7,6884,5638,1246,2078,4806,0.002614121,0.002140967,0.000473154,0.000789097,0.001825024
2633390,1103243,59768163,9.040514318,5.325563571,39.88117414,50.29605332,4.425983444,6204,23.7,10054,7353,2701,2763,7291,0.003817893,0.002792218,0.001025674,0.001049218,0.002768675
583597,115351,7327154,10.92945988,8.776278045,33.54519459,46.51264688,8.434362441,,19.4,1077,762,315,384,693,0.001845452,0.001305696,0.000539756,0.000657988,0.001187463
583597,115351,7327154,10.92945988,8.776278045,33.54519459,46.51264688,8.434362441,,20.9,1077,762,315,384,693,0.001845452,0.001305696,0.000539756,0.000657988,0.001187463
583597,115351,7327154,10.92945988,8.776278045,33.54519459,46.51264688,8.434362441,,28.3,1249,996,253,358,891,0.002140175,0.001706657,0.000433518,0.000613437,0.001526738
583597,115351,7327154,10.92945988,8.776278045,33.54519459,46.51264688,8.434362441,,26.1,1463,1169,294,572,891,0.002506867,0.002003095,0.000503772,0.000980128,0.001526738
597320,119921,7466120,11.51895132,8.242378623,34.49112457,46.51459946,8.435477782,,24,1024,731,293,170,854,0.001714324,0.0012238,0.000490524,0.000284605,0.001429719
598622,120109,7245696,12.39212725,7.625336763,35.70892888,47.64495646,9.120211147,,29.4,1127,809,318,276,851,0.001882657,0.001351437,0.00053122,0.000461059,0.001421598
600395,122614,7239802,12.36352734,7.120898731,36.5225403,48.55513444,9.53096429,,22.9,1171,780,391,230,941,0.001950383,0.001299145,0.000651238,0.000383081,0.001567302
613580,126824,7374998,12.50497083,6.676822038,37.0090745,48.42489905,9.365930819,861,26.4,1219,822,397,269,950,0.001986701,0.001339679,0.000647022,0.000438411,0.00154829
623050,130375,7423836,11.79760854,6.454182324,37.70860118,49.09678285,8.471183192,636,29.2,1073,785,288,243,830,0.001722173,0.001259931,0.000462242,0.000390017,0.001332156
640143,135304,7733656,11.254829,6.202741157,37.30373512,49.46440723,7.392680251,751,25.6,1302,863,439,311,991,0.002033921,0.001348136,0.000685784,0.000485829,0.001548092
631941,139268,7794652,11.04153711,6.132004587,36.6087528,49.94706316,6.837760749,966,25.3,1415,972,443,457,958,0.002239133,0.001538118,0.000701015,0.000723169,0.001515964
635656,145257,7950032,11.15147187,5.857511689,37.41748571,49.67319531,6.269738331,1030,29.7,1551,1146,405,513,1038,0.002439999,0.001802862,0.000637137,0.00080704,0.001632959
649477,152771,8428563,10.1356938,5.706042262,36.86855601,49.73395652,5.842003114,1260,26,1562,1127,435,444,1118,0.002405012,0.001735242,0.00066977,0.000683627,0.001721385
568865,170815,9493437,10.42655111,5.667959421,35.81094578,51.30307315,6.061723492,1184,27.4,1339,945,394,358,981,0.00235381,0.001661203,0.000692607,0.000629323,0.001724486
561442,180608,9815404,10.1910794,5.665000834,35.43856546,51.83837535,6.058271816,1503,26.7,1156,630,526,0,1156,0.002058984,0.001122111,0.000936873,0,0.002058984
586758,207426,11013204,9.681844985,5.303903874,34.13572049,52.22887128,5.763654554,1330,26.7,1406,942,464,267,1139,0.002396218,0.001605432,0.000790786,0.000455043,0.001941175
586758,207426,11013204,9.681844985,5.303903874,34.13572049,52.22887128,5.763654554,1173,23.7,1302,899,403,374,928,0.002218973,0.001532148,0.000686825,0.000637401,0.001581572
485301,108851,6640547,13.84254308,8.735015016,32.40145793,51.89609185,7.524626629,,19.4,,,,,,,,,,
485301,108851,6640547,13.84254308,8.735015016,32.40145793,51.89609185,7.524626629,,20.9,,,,,,,,,,
485301,108851,6640547,13.84254308,8.735015016,32.40145793,51.89609185,7.524626629,,28.3,,,,,,,,,,
485301,108851,6640547,13.84254308,8.735015016,32.40145793,51.89609185,7.524626629,,26.1,,,,,,,,,,
501720,115322,6919270,13.83520689,8.595195404,32.29284283,52.51361542,7.530217017,,24,,,,,,,,,,
516285,120985,7155322,13.94365515,7.963418397,32.64023653,52.08946164,7.727632281,,29.4,,,,,,,,,,
509064,120537,6984317,14.44474565,8.062923589,32.95153588,52.81069536,8.298577261,,22.9,,,,,,,,,,
519412,124833,7025665,13.55475037,8.317130722,33.33710803,52.32529414,7.692196438,,26.4,,,,,,,,,,
536700,132322,7522626,13.27557295,7.539885234,34.17875238,51.33966275,6.767367371,,29.2,,,,,,,,,,
540910,135147,7831166,13.05947385,6.516892551,34.07942525,51.91859109,6.140721989,,25.6,,,,,,,,,,
565360,142537,8237938,11.97414037,7.159578106,32.67558149,51.55850349,5.349630264,,25.3,,,,,,,,,,
579851,154383,8620288,11.45811596,6.184978102,32.53284375,50.73589882,4.872131126,,29.7,,,,,,,,,,
573850,157715,8800735,11.15552845,5.678179172,32.79881405,50.80272613,4.475066468,,26,,,,,,,,,,
528718,159268,8987804,11.78019284,5.130051618,33.51434274,50.66442815,5.350301425,466,27.4,765,591,174,196,569,0.001446896,0.001117798,0.000329098,0.000370708,0.001076188
559974,183193,10236314,11.06551376,5.006206964,33.32048456,51.03480383,4.99755376,589,26.7,563,409,154,0,563,0.001005404,0.000730391,0.000275013,0,0.001005404
543060,194895,10543577,11.64990977,4.993479604,33.94948755,50.88097602,5.093736108,509,26.7,792,621,171,283,509,0.001458402,0.00114352,0.000314882,0.000521121,0.000937281
543060,194895,10543577,11.64990977,4.993479604,33.94948755,50.88097602,5.093736108,482,23.7,882,686,196,266,616,0.00162413,0.001263212,0.000360918,0.000489817,0.001134313
713480,206016,12963184,9.264029826,7.991674264,34.32709134,51.01467272,9.072990374,,31.3,919,627,292,130,789,0.001288053,0.000878791,0.000409262,0.000182206,0.001105847
713480,206016,12963184,9.264029826,7.991674264,34.32709134,51.01467272,9.072990374,,29.7,846,562,284,97,749,0.001185738,0.000787689,0.000398049,0.000135953,0.001049784
713480,206016,12963184,9.264029826,7.991674264,34.32709134,51.01467272,9.072990374,,21,825,545,280,105,720,0.001156304,0.000763862,0.000392443,0.000147166,0.001009138
713480,206016,12963184,9.264029826,7.991674264,34.32709134,51.01467272,9.072990374,,27,944,653,291,105,839,0.001323092,0.000915232,0.00040786,0.000147166,0.001175926
661490,194722,11507257,10.29690547,8.542685761,36.71188341,52.5528759,9.243393068,,23.2,1005,737,268,161,844,0.001519297,0.001114151,0.000405146,0.00024339,0.001275907
665432,198564,11741738,11.00142464,8.486482102,37.13378542,52.47886804,10.07184305,,31.7,902,587,315,161,741,0.00135551,0.000882134,0.000473377,0.000241948,0.001113562
715989,215449,12761179,10.70672873,8.377735424,36.60889172,51.7259257,10.47918501,,28.8,1059,725,334,311,748,0.001479073,0.001012585,0.000466488,0.000434364,0.001044709
698084,209209,12369269,10.83623174,8.48707957,37.97467858,52.4322816,10.39749132,401,23.6,1083,721,362,311,772,0.001551389,0.001032827,0.000518562,0.000445505,0.001105884
839499,298772,17112057,9.51126803,8.196362642,34.31575045,51.62242457,9.192405633,812,23.3,913,547,366,140,773,0.001087553,0.000651579,0.000435974,0.000166766,0.000920787
827479,292822,17132634,9.423924958,8.385045513,35.4381616,51.27800359,8.469355246,772,29.7,886,525,361,156,730,0.001070722,0.000634457,0.000436265,0.000188524,0.000882198
825318,296910,17244699,9.399043763,8.822881683,35.63465945,52.00756898,7.867218459,755,32.7,778,430,348,82,696,0.000942667,0.000521011,0.000421656,9.94E-05,0.000843311
846886,318396,18981670,9.29463942,8.446884273,35.3555848,52.4953247,7.120686429,760,25.4,864,524,340,92,772,0.001020208,0.000618737,0.000401471,0.000108633,0.000911575
862923,322267,19833669,9.234079982,8.887585714,35.1015154,51.42242475,6.725269064,753,27,771,474,297,98,673,0.000893475,0.000549296,0.000344179,0.000113567,0.000779907
724210,301115,17146660,10.88855442,7.110006638,39.34745244,51.34538545,6.768991424,574,24.2,603,410,193,52,551,0.000832631,0.000566134,0.000266497,7.18E-05,0.000760829
724210,301115,17146660,10.88855442,7.110006638,39.34745244,51.34538545,6.768991424,550,37,597,385,212,67,530,0.000824347,0.000531614,0.000292733,9.25E-05,0.000731832
2426148,557659,35817734,9.796558165,8.447191145,33.03490407,48.57420178,8.670128595,,31.3,3563,2546,1017,681,2882,0.001468583,0.0010494,0.000419183,0.000280692,0.001187891
2426148,557659,35817734,9.796558165,8.447191145,33.03490407,48.57420178,8.670128595,,29.7,3781,2211,1570,510,3271,0.001558437,0.000911321,0.000647116,0.00021021,0.001348228
2426148,557659,35817734,9.796558165,8.447191145,33.03490407,48.57420178,8.670128595,,21,3780,2228,1552,397,3383,0.001558025,0.000918328,0.000639697,0.000163634,0.001394391
2426148,557659,35817734,9.796558165,8.447191145,33.03490407,48.57420178,8.670128595,,27,3372,2340,1032,394,2978,0.001389858,0.000964492,0.000425366,0.000162397,0.00122746
