COCNUM,year,weighted median income,weighted median rent,total population,tract count
NC-505,2007,62306.28902953347,894.3081354976035,882761.0,233.0
NC-505,2008,62306.28902953347,894.3081354976035,882761.0,233.0
NC-505,2009,62306.28902953347,894.3081354976035,882761.0,233.0
NC-505,2010,62306.28902953347,894.3081354976035,882761.0,233.0
NC-505,2011,62950.88577308382,911.7411819807639,905277.0,233.0
NC-505,2012,62920.571361988106,954.7525626488202,926873.0,233.0
NC-505,2013,62531.205020403635,976.2709677078769,947135.0,233.0
NC-505,2014,63218.3281053175,984.3129891584925,968500.0,233.0
NC-505,2015,64161.84919841501,1025.8127251870162,990288.0,233.0
NC-505,2016,66152.40384809255,1071.5528210845505,1011774.0,233.0
NC-505,2017,69036.53798451112,1123.3041052316082,1034290.0,233.0
NC-505,2018,72414.0838374526,1183.031027758334,1054314.0,233.0
NC-505,2019,75308.24610530725,1235.0377365690222,1074475.0,233.0
NC-505,2020,78067.39860021732,1257.0261511911392,1095170.0,305.0
NC-505,2021,81743.55793817167,1331.610423948032,1100984.0,305.0
NC-505,2022,87761.40541938653,1470.94761893235,1115403.0,305.0
NC-505,2023,93275.3249828014,1567.1486967086566,1130906.0,305.0
NC-506,2007,49338.94011520644,847.7003128849612,345814.0,89.0
NC-506,2008,49338.94011520644,847.7003128849612,345814.0,89.0
NC-506,2009,49338.94011520644,847.7003128849612,345814.0,89.0
NC-506,2010,49338.94011520644,847.7003128849612,345814.0,89.0
NC-506,2011,49860.32311833435,846.1864060412563,353304.0,89.0
NC-506,2012,50816.63228467996,887.1679224226003,360208.0,89.0
NC-506,2013,50464.543760109766,907.0905998619753,366601.0,89.0
NC-506,2014,50907.3799980178,888.2843542990922,373323.0,89.0
NC-506,2015,51233.36510866939,949.6451962771936,380788.0,89.0
NC-506,2016,52695.43485780911,970.2020683247239,388527.0,89.0
NC-506,2017,54497.175790291105,997.2264122876463,396626.0,89.0
NC-506,2018,56631.91552243063,1018.8601540292518,406676.0,89.0
NC-506,2019,60059.96573384443,1053.1063460555276,416621.0,89.0
NC-506,2020,62582.91469755747,1067.707107054144,427139.0,110.0
NC-506,2021,68083.21233745753,1129.5509602675315,415353.0,110.0
NC-506,2022,74420.32972990758,1273.4277791225345,425521.0,110.0
NC-506,2023,77575.62145647028,1293.0938111002743,436782.0,110.0
NC-507,2007,69712.73050369998,847.4776284880536,850546.0,187.0
NC-507,2008,69712.73050369998,847.4776284880536,850546.0,187.0
NC-507,2009,69712.73050369998,847.4776284880536,850546.0,187.0
NC-507,2010,69712.73050369998,847.4776284880536,850546.0,187.0
NC-507,2011,71563.70176022954,886.1226760854787,879658.0,187.0
NC-507,2012,71662.95984752195,900.9489185300357,905573.0,187.0
NC-507,2013,72037.01794312183,975.9154683420611,929214.0,187.0
NC-507,2014,72839.23798100393,983.4055125756814,952513.0,187.0
NC-507,2015,73505.7063684211,1006.0796019339788,976019.0,187.0
NC-507,2016,76287.3000312445,1059.080919228982,998576.0,187.0
NC-507,2017,79867.6312131829,1114.5054360619295,1023811.0,187.0
NC-507,2018,83267.43631504418,1139.6836869050735,1046558.0,187.0
NC-507,2019,86929.53475655214,1187.2524116552659,1069079.0,187.0
NC-507,2020,90006.46928902902,1216.8508695915036,1091662.0,230.0
NC-507,2021,96141.08771721735,1276.6568318502484,1112883.0,230.0
NC-507,2022,103918.80956768068,1423.6164200607188,1132103.0,230.0
NC-507,2023,110088.19828081275,1497.4232408260925,1151009.0,230.0
NC-509,2007,44973.48778730475,652.6071518777003,376125.0,105.0
NC-509,2008,44973.48778730475,652.6071518777003,376125.0,105.0
NC-509,2009,44973.48778730475,652.6071518777003,376125.0,105.0
NC-509,2010,44973.48778730475,652.6071518777003,376125.0,105.0
NC-509,2011,45638.94065098248,668.7262307645713,379703.0,105.0
NC-509,2012,45554.18102570945,683.751572993436,382233.0,105.0
NC-509,2013,45240.47616329679,686.5464458657159,383694.0,105.0
NC-509,2014,45258.925182652434,697.0683556604067,384884.0,105.0
NC-509,2015,45345.17667754027,694.7735297997998,386563.0,105.0
NC-509,2016,46035.29322602142,723.6749612117875,388649.0,105.0
NC-509,2017,47836.6731513237,751.4500767382294,391591.0,105.0
NC-509,2018,50529.42298164151,782.5719118893683,395185.0,105.0
NC-509,2019,53850.83013077262,799.0409615692714,399472.0,105.0
NC-509,2020,55830.875192847816,772.252185608608,404464.0,127.0
NC-509,2021,59674.90396551934,861.1389502392461,410665.0,127.0
NC-509,2022,66195.64368012064,964.8784003150574,416432.0,127.0
NC-509,2023,69334.55679432437,1005.4066097333264,422014.0,127.0
NC-511,2007,45991.86063311118,780.048984964568,312994.0,68.0
NC-511,2008,45991.86063311118,780.048984964568,312994.0,68.0
NC-511,2009,45991.86063311118,780.048984964568,312994.0,68.0
NC-511,2010,45991.86063311118,780.048984964568,312994.0,68.0
NC-511,2011,47451.45925467173,807.7764489158805,316478.0,68.0
NC-511,2012,47436.16715362526,836.5225613708745,319329.0,68.0
NC-511,2013,46856.04016669099,850.528147736412,322033.0,68.0
NC-511,2014,46576.787865507,868.8207449336733,324002.0,68.0
NC-511,2015,46579.482771262126,881.8077836618885,324603.0,68.0
NC-511,2016,46850.115491911696,899.8906061545355,325841.0,68.0
NC-511,2017,46382.248129316096,911.3719911289014,332766.0,68.0
NC-511,2018,48158.53023733386,942.7476558689093,332106.0,68.0
NC-511,2019,48785.73149152349,955.3897542818173,332861.0,68.0
NC-511,2020,51209.45652823692,976.2063593594013,334562.0,81.0
NC-511,2021,53858.10763470451,1028.482133328537,333582.0,81.0
NC-511,2022,58651.93247754373,1105.4755747940824,335207.0,81.0
NC-511,2023,62236.26882336696,1167.5140119198572,336749.0,81.0
NC-513,2007,57892.834056281936,814.8174773467529,129562.0,28.0
NC-513,2008,57892.834056281936,814.8174773467529,129562.0,28.0
NC-513,2009,57892.834056281936,814.8174773467529,129562.0,28.0
NC-513,2010,57892.834056281936,814.8174773467529,129562.0,28.0
NC-513,2011,61360.920936476155,852.0168365489625,131856.0,28.0
NC-513,2012,61613.68402036459,870.619320981203,133958.0,28.0
NC-513,2013,61647.60628266094,899.3140080995465,136057.0,28.0
NC-513,2014,61739.838222545986,938.910056456019,137275.0,28.0
NC-513,2015,62472.20212198148,938.4579714953405,138644.0,28.0
NC-513,2016,64852.02625762659,958.6649380932286,139807.0,28.0
NC-513,2017,68075.47697656052,1026.1336205680761,141812.0,28.0
NC-513,2018,69663.71077670039,1050.034658383355,142938.0,28.0
NC-513,2019,72554.3361180922,1053.7351072937668,144836.0,28.0
NC-513,2020,76364.02734465747,1087.323079656176,146354.0,42.0
NC-513,2021,81018.52725681251,1123.4440071653457,147376.0,42.0
NC-513,2022,87122.4889013768,1144.4029632878514,145919.0,42.0
NC-513,2023,88836.18662249138,1295.1467017896423,147292.0,42.0
NC-516,2007,33782.88571003117,568.1779509177111,208181.0,50.0
NC-516,2008,33782.88571003117,568.1779509177111,208181.0,50.0
NC-516,2009,33782.88571003117,568.1779509177111,208181.0,50.0
NC-516,2010,33782.88571003117,568.1779509177111,208181.0,50.0
NC-516,2011,35264.31477707616,613.9737562189055,209040.0,50.0
NC-516,2012,34834.83313146149,654.4408690344486,209704.0,50.0
NC-516,2013,35147.91323487375,663.2472320152453,209900.0,50.0
NC-516,2014,35479.051523408474,668.0410815342696,209924.0,50.0
NC-516,2015,36233.52570053374,678.6618042317956,209840.0,50.0
NC-516,2016,36767.427191077586,679.1990256586091,209988.0,50.0
NC-516,2017,38874.5280011809,685.0904246960845,210009.0,50.0
NC-516,2018,40608.40390132229,699.0886608024925,210544.0,50.0
NC-516,2019,43169.970510790175,707.622421821448,211535.0,50.0
NC-516,2020,44566.71125431292,711.1181069745767,212443.0,57.0
NC-516,2021,45703.816887187466,732.4254863021893,208975.0,57.0
NC-516,2022,49643.77409967608,811.5567577366555,209619.0,57.0
NC-516,2023,52678.60749899899,837.7608156805918,209788.0,57.0
ND-500,2007,48335.47550988243,534.454335629787,659858.0,205.0
ND-500,2008,48335.47550988243,534.454335629787,659858.0,205.0
ND-500,2009,48335.47550988243,534.454335629787,659858.0,205.0
ND-500,2010,48335.47550988243,534.454335629787,659858.0,205.0
ND-500,2011,50987.25916077645,560.0735336683749,666783.0,205.0
ND-500,2012,53197.38986888043,595.4975667390754,676253.0,205.0
ND-500,2013,56165.8573532759,612.4195940450664,689781.0,205.0
ND-500,2014,58034.670862857754,657.1140958257971,704925.0,205.0
ND-500,2015,59855.80329388615,685.690782107422,721640.0,205.0
ND-500,2016,61551.913054463555,736.3791760509235,736162.0,205.0
ND-500,2017,64020.426735973706,766.2587075354639,745475.0,205.0
ND-500,2018,65804.93747415917,824.461331479219,752201.0,205.0
ND-500,2019,67551.2832736677,824.8487783411764,756717.0,205.0
ND-500,2020,68910.13041133939,827.7459093575172,760394.0,228.0
ND-500,2021,72254.69751882732,842.0366887180867,773344.0,228.0
ND-500,2022,77298.61710521912,944.3844574538471,776874.0,228.0
ND-500,2023,80086.12196786854,961.0911785424213,779361.0,228.0
NE-500,2007,47617.543902120386,569.683591872902,880265.0,266.0
NE-500,2008,47617.543902120386,569.683591872902,880265.0,266.0
NE-500,2009,47617.543902120386,569.683591872902,880265.0,266.0
NE-500,2010,47617.543902120386,569.683591872902,880265.0,266.0
NE-500,2011,49400.59922174574,593.7907040591746,881460.0,266.0
NE-500,2012,50523.63236489255,605.4574660264725,883482.0,266.0
NE-500,2013,51225.91888816773,620.6165521912126,885925.0,266.0
NE-500,2014,52615.6675840889,638.8316633469726,887632.0,266.0
NE-500,2015,53150.00175512663,642.4856477025179,888255.0,266.0
NE-500,2016,54409.4319570808,657.9321836637621,889299.0,266.0
NE-500,2017,56619.88398089888,674.5897494382023,890000.0,266.0
NE-500,2018,58484.25694079494,706.7985339100672,890532.0,266.0
NE-500,2019,60326.038268281285,727.7793518434494,892593.0,266.0
NE-500,2020,61856.447302234505,746.1626588146092,894203.0,271.0
NE-500,2021,65530.59951792047,780.1037746627607,901511.0,271.0
NE-500,2022,70296.1087574502,847.3250614849445,902660.0,271.0
NE-500,2023,73639.32106556171,866.8099572036472,904049.0,271.0
NE-501,2007,59971.04323867176,780.0083932165949,749653.0,229.0
NE-501,2008,59971.04323867176,780.0083932165949,749653.0,229.0
NE-501,2009,59971.04323867176,780.0083932165949,749653.0,229.0
NE-501,2010,59971.04323867176,780.0083932165949,749653.0,229.0
NE-501,2011,61094.24538698053,798.0654565261151,760077.0,229.0
NE-501,2012,61206.76711310007,833.4132336202119,770477.0,229.0
NE-501,2013,61601.512671277196,868.0975759462933,780387.0,229.0
NE-501,2014,61993.54794758057,888.9714262211057,790165.0,229.0
NE-501,2015,63417.34171937105,895.1560632952528,800060.0,229.0
NE-501,2016,65297.183507209076,932.7386449189095,808911.0,229.0
NE-501,2017,68138.50253061364,957.2229396673841,818181.0,229.0
NE-501,2018,71618.57754527446,979.8950106791349,826846.0,229.0
NE-501,2019,74162.89467842852,1007.3023207645209,835242.0,229.0
NE-501,2020,75730.0159812992,988.1817930602616,843173.0,240.0
NE-501,2021,80852.93530830408,1065.2519197124554,860806.0,240.0
NE-501,2022,86879.39210654641,1161.4025486107028,867453.0,240.0
NE-501,2023,91025.21978900678,1205.598261694384,872919.0,240.0
NE-502,2007,49215.60967474975,714.5823855011831,240461.0,63.0
NE-502,2008,49215.60967474975,714.5823855011831,240461.0,63.0
NE-502,2009,49215.60967474975,714.5823855011831,240461.0,63.0
NE-502,2010,49215.60967474975,714.5823855011831,240461.0,63.0
NE-502,2011,50285.32410994054,722.5979620537366,243186.0,63.0
NE-502,2012,51010.523649351126,738.4383192468739,245271.0,63.0
NE-502,2013,50726.505827656605,748.5277920397809,247355.0,63.0
NE-502,2014,51102.60792734863,763.0192945203562,250071.0,63.0
NE-502,2015,51306.49555165407,748.2864813682362,253465.0,63.0
NE-502,2016,52272.40980238701,766.5002113089415,255550.0,63.0
NE-502,2017,54440.5638612291,809.840080000619,258498.0,63.0
NE-502,2018,56809.45893970096,857.6244281723006,260568.0,63.0
NE-502,2019,58526.130991398546,943.6530989859823,259956.0,63.0
NE-502,2020,61874.902345614384,880.5284252744376,259804.0,67.0
NE-502,2021,64460.98244023714,973.5659361254542,261450.0,67.0
NE-502,2022,70119.56590605261,1066.2517878963154,261061.0,67.0
NE-502,2023,73016.8456714451,1089.0619919244236,261034.0,67.0
NH-500,2007,64253.74361209295,939.5273069082574,914384.0,208.0
NH-500,2008,64253.74361209295,939.5273069082574,914384.0,208.0
NH-500,2009,64253.74361209295,939.5273069082574,914384.0,208.0
NH-500,2010,64253.74361209295,939.5273069082574,914384.0,208.0
NH-500,2011,65741.97126578628,979.2226090679154,915668.0,208.0
NH-500,2012,65940.46470705706,1005.8469673375362,916373.0,208.0
NH-500,2013,66161.40015744357,1008.3346635352406,917154.0,208.0
NH-500,2014,67037.43391052747,1009.246393035774,918293.0,208.0
NH-500,2015,68037.3054381029,1032.0402204233947,920229.0,208.0
NH-500,2016,69894.86370351903,1050.482598869444,922555.0,208.0
NH-500,2017,72977.15512108892,1090.298888032874,925477.0,208.0
NH-500,2018,76175.83277088795,1089.2397400633756,932535.0,208.0
NH-500,2019,78894.78369438631,1103.45324455747,935089.0,208.0
NH-500,2020,80542.02067687371,1144.3651162469055,939939.0,246.0
NH-500,2021,85699.63123285252,1192.7033312983162,951671.0,246.0
NH-500,2022,93588.94748123322,1291.933039460662,956877.0,246.0
NH-500,2023,98552.3446851943,1398.85662266302,963102.0,246.0
NH-501,2007,54097.19997996193,958.5778888979971,109791.0,30.0
NH-501,2008,54097.19997996193,958.5778888979971,109791.0,30.0
NH-501,2009,54097.19997996193,958.5778888979971,109791.0,30.0
NH-501,2010,54097.19997996193,958.5778888979971,109791.0,30.0
NH-501,2011,54186.86497594226,958.2343351315885,109736.0,30.0
NH-501,2012,54863.36012788516,973.9660248119068,109786.0,30.0
NH-501,2013,54594.41060741118,986.779820268869,109942.0,30.0
NH-501,2014,56346.86288102485,1017.5475219188661,110065.0,30.0
NH-501,2015,55828.83538982558,1020.71327141158,110139.0,30.0
NH-501,2016,56834.49474285818,1074.3387341129082,110231.0,30.0
NH-501,2017,59124.02207032486,1099.051672227195,110601.0,30.0
NH-501,2018,59896.52674709154,1118.1344743276284,111657.0,30.0
NH-501,2019,62084.12302312928,1169.23523535131,112109.0,30.0
NH-501,2020,64744.62904990173,1205.498972794621,112441.0,30.0
NH-501,2021,69604.45661989017,1257.4342194718033,114730.0,30.0
NH-501,2022,76756.38431982753,1380.036909863783,115037.0,30.0
NH-501,2023,82900.0475068232,1490.7248277953472,115415.0,30.0
NH-502,2007,81536.20849035768,1082.2457827749479,289764.0,56.0
NH-502,2008,81536.20849035768,1082.2457827749479,289764.0,56.0
NH-502,2009,81536.20849035768,1082.2457827749479,289764.0,56.0
NH-502,2010,81536.20849035768,1082.2457827749479,289764.0,56.0
NH-502,2011,82997.47001277078,1184.1534902773428,290507.0,56.0
NH-502,2012,84030.87039115734,1122.5272677342396,291315.0,56.0
NH-502,2013,83961.30361037405,1154.7781734143628,292075.0,56.0
NH-502,2014,84203.5191878679,1212.1681727027683,292711.0,56.0
NH-502,2015,85860.32931290903,1249.396939758298,293833.0,56.0
NH-502,2016,87306.6593002779,1170.3325020273687,294717.0,56.0
NH-502,2017,90384.99169625046,1251.6442844101837,295770.0,56.0
NH-502,2018,93727.58636409178,1224.9756871388972,299430.0,56.0
NH-502,2019,97317.8161906914,1239.497471139084,300926.0,56.0
NH-502,2020,98314.9577169951,1217.0699422843256,302864.0,73.0
NH-502,2021,104836.64149339055,1284.055684917619,305774.0,73.0
NH-502,2022,113566.65573813114,1388.0140788310541,307696.0,73.0
NH-502,2023,119749.32294700906,1408.1905876495634,309317.0,73.0
NJ-500,2007,55346.440860295465,910.8806773779834,267443.0,67.0
NJ-500,2008,55346.440860295465,910.8806773779834,267443.0,67.0
NJ-500,2009,55346.440860295465,910.8806773779834,267443.0,67.0
NJ-500,2010,55346.440860295465,910.8806773779834,267443.0,67.0
NJ-500,2011,57111.8913898007,1088.9436195699557,268391.0,67.0
NJ-500,2012,58094.85735121218,1109.4271389876922,268772.0,67.0
NJ-500,2013,57884.828564967895,1094.549639685058,269764.0,67.0
NJ-500,2014,57577.88260316966,1106.902275531643,269871.0,67.0
NJ-500,2015,57842.82496614396,1101.3951498915867,270262.0,67.0
NJ-500,2016,59111.55061224945,1136.597512376835,269253.0,67.0
NJ-500,2017,61865.650496252034,1139.0213738580987,268412.0,67.0
NJ-500,2018,63773.33800211517,1183.8112194807607,263809.0,67.0
NJ-500,2019,66190.97421690251,1202.9887347226154,261334.0,67.0
NJ-500,2020,67192.7000939372,1161.9464288464203,259748.0,71.0
NJ-500,2021,69402.95361190988,1229.3662947931507,268819.0,71.0
NJ-500,2022,76070.4288739301,1329.3715859783642,269184.0,71.0
NJ-500,2023,79667.9733655995,1381.2316937136588,269839.0,71.0
NJ-501,2007,89363.97504690557,1095.0691960351685,896482.0,179.0
NJ-501,2008,89363.97504690557,1095.0691960351685,896482.0,179.0
NJ-501,2009,89363.97504690557,1095.0691960351685,896482.0,179.0
NJ-501,2010,89363.97504690557,1095.0691960351685,896482.0,179.0
NJ-501,2011,91239.10350049405,1118.5046173659143,900730.0,179.0
NJ-501,2012,91808.60162266303,1073.5214125571665,906781.0,179.0
NJ-501,2013,91183.10952733089,1154.9374109192097,912795.0,179.0
NJ-501,2014,91668.31160968042,1190.923632416976,920456.0,179.0
NJ-501,2015,93581.34213185366,1489.2295046041907,926330.0,179.0
NJ-501,2016,96214.34295342413,1518.2669465017038,930310.0,179.0
NJ-501,2017,100313.14629605936,1567.858612674855,937920.0,179.0
NJ-501,2018,104577.85833855736,1584.419407977858,929999.0,179.0
NJ-501,2019,109842.47356914842,1672.85425896667,930390.0,179.0
NJ-501,2020,112073.0340855279,1586.2074295992054,931275.0,203.0
NJ-501,2021,117028.07052096636,1642.7124773998169,952979.0,203.0
NJ-501,2022,125707.7690347582,1729.6492111665127,953243.0,203.0
NJ-501,2023,130670.07661013682,1844.23601967913,954717.0,203.0
NJ-502,2007,81855.06963544493,1015.104215370394,447861.0,114.0
NJ-502,2008,81855.06963544493,1015.104215370394,447861.0,114.0
NJ-502,2009,81855.06963544493,1015.104215370394,447861.0,114.0
NJ-502,2010,81855.06963544493,1015.104215370394,447861.0,114.0
NJ-502,2011,84467.13403630926,1050.942643859003,448095.0,114.0
NJ-502,2012,83770.8943304306,1083.2931262900313,449117.0,114.0
NJ-502,2013,84631.81442959882,1038.4955685343716,449964.0,114.0
NJ-502,2014,85969.14778909487,1149.7040486054802,450155.0,114.0
NJ-502,2015,84360.37040900576,1235.6668582817674,450556.0,114.0
NJ-502,2016,86159.91678586342,1212.469304986718,450236.0,114.0
NJ-502,2017,88362.84759078523,1231.5667487399598,449192.0,114.0
NJ-502,2018,91406.42499109477,1377.8263536506954,446367.0,114.0
NJ-502,2019,94557.64361613814,1341.1155301075607,445702.0,114.0
NJ-502,2020,95623.6988825927,1410.2152739966973,446301.0,117.0
NJ-502,2021,98315.8502505966,1461.0002108228175,460102.0,117.0
NJ-502,2022,106322.7535471243,1521.4415928877804,461853.0,117.0
NJ-502,2023,112916.95681629206,1560.9252993154196,464226.0,117.0
NJ-503,2007,64528.82215760069,928.3500894064949,1051937.0,256.0
NJ-503,2008,64528.82215760069,928.3500894064949,1051937.0,256.0
NJ-503,2009,64528.82215760069,928.3500894064949,1051937.0,256.0
NJ-503,2010,64528.82215760069,928.3500894064949,1051937.0,256.0
NJ-503,2011,66040.84450653447,957.3049861246176,1054025.0,256.0
NJ-503,2012,66575.04773429522,980.2709288072915,1055698.0,256.0
NJ-503,2013,66364.59229763134,1017.9922963063913,1056636.0,256.0
